ward_code,ward,lga,state,worldpop_total,meta_total,meta_u5,grid3_v3_total,worldpop_u5
KN4302,Danlasan,Warawa,Kano,1584.9,3108.2,589.4,6751.7,297.3
KN4009,Yanganau,Tsanyawa,Kano,20846.7,30128.1,6319.7,23884.4,4311.6
KN0903,Dawaki,Dawakin Kudu,Kano,63051.2,70640.0,13717.5,73376.9,12089.4
KN3602,Gani,Sumaila,Kano,53862.9,61620.8,12239.3,58173.2,10596.7
KN4104,Jandutse,Tudun Wada,Kano,35682.1,33850.4,6850.2,42823.0,7151.8
KN1904,Kara,Gwarzo,Kano,28913.8,32241.9,6727.2,34682.2,5949.2
KN4205,Karo,Ungogo,Kano,14331.5,18557.3,3824.9,20777.3,2915.2
KN3905,Janguza,Tofa,Kano,17813.0,16008.9,3241.3,19837.7,3551.4
KN0605,Gafan,Bunkure,Kano,25250.1,17695.9,3603.4,24993.9,5101.2
KN0502,Bichi,Bichi,Kano,90486.9,81679.4,16518.8,120455.7,18043.8
KN4106,Karefa,Tudun Wada,Kano,29444.6,29837.9,6046.1,34307.9,5910.2
KN2909,Satame,Makoda,Kano,20673.6,21807.2,4393.4,20518.5,4124.6
KN2801,Burji,Madobi,Kano,10513.4,12058.2,2411.3,14484.3,2062.1
KN0905,Dosan,Dawakin Kudu,Kano,21370.2,24756.8,4807.5,29435.5,4097.5
KN3002,Gandurwawa,Minjibir,Kano,19477.1,19492.1,4018.8,32014.4,3963.1
KN4203,Gayawa,Ungogo,Kano,55823.1,63162.5,12919.1,157860.9,11247.4
KN3501,Alajawa,Shanono,Kano,10128.2,11102.8,2354.3,22676.2,2122.1
KN3311,Yalwan Danziyal,Rimin Gado,Kano,11676.2,8372.7,1694.5,19534.0,2331.9
KN2705,Karfi,Kura,Kano,31104.6,22696.5,4303.5,36820.1,5821.0
KN3405,Jajaye,Rogo,Kano,33776.3,38084.6,7947.2,31164.9,6979.0
KN4005,Kabagiwa,Tsanyawa,Kano,32758.7,33255.5,6967.1,34414.4,6766.6
KN1705,Ketawa,Gezawa,Kano,22021.2,8522.8,1706.9,62541.7,4345.2
KN0308,Romo,Bagwai,Kano,23828.9,38051.5,7870.7,31243.5,4866.0
KN2504,Dan Maliki,Kumbotso,Kano,205471.3,201934.8,34185.5,263952.0,33849.6
KN3106,Hotoro North,Nassarawa,Kano,69996.8,68002.7,13378.5,180018.5,13701.6
KN3703,Falali,Takai,Kano,23477.8,19008.4,3661.0,32797.3,4478.6
KN2807,Kauran Mata,Madobi,Kano,12903.4,14596.2,2969.6,19179.8,2583.8
KN1301,Gabasawa,Gabasawa,Kano,43688.8,52549.2,10667.9,53527.6,8754.5
KN1006,Gargari,Dawakin Tofa,Kano,41465.8,31591.7,6414.9,42990.8,8299.6
KN1707,Sararin Gezawa,Gezawa,Kano,12471.5,834.7,167.9,28522.7,2486.0
KN1508,Kadawa,Garun Malam,Kano,17734.3,15722.7,2857.5,20364.8,3135.3
KN1609,Shagogo,Gaya,Kano,32730.7,38794.3,7710.2,51697.9,6422.0
KN3913,Yalwa Karama,Tofa,Kano,5704.8,5424.7,1105.9,5812.8,1145.2
KN1303,Joda,Gabasawa,Kano,25640.3,29476.7,5988.0,28411.7,5138.8
KN2805,Kafin Agur,Madobi,Kano,15604.6,15397.1,3181.2,17698.2,3182.2
KN3209,Zinyau,Rano,Kano,16422.2,20720.4,4274.7,19168.1,3347.2
KN4408,Sabon Gari,Wudil,Kano,49136.4,38032.0,7003.1,46249.6,8890.4
KN2903,Jibga,Makoda,Kano,26861.4,33730.0,6844.4,38476.0,5387.6
KN1404,Gurjiya,Garko,Kano,28799.3,26491.7,5019.1,31862.1,5412.0
KN3707,Karfi,Takai,Kano,25383.3,19612.5,3777.3,29835.7,4842.1
KN3110,Tudun Wada,Nassarawa,Kano,29331.6,33675.0,6183.1,31500.4,5386.7
KN1305,Mekiya,Gabasawa,Kano,30620.3,43608.2,8859.8,46060.4,6139.3
KN2205,Magajin Gari,Karaye,Kano,27693.2,25557.9,5257.6,42750.2,5630.8
KN3915,Yarimawa,Tofa,Kano,13343.2,13297.9,2710.8,11396.2,2678.5
KN0206,Faragai,Albasu,Kano,17446.1,20939.3,4127.8,34167.8,3395.6
KN3507,Leni,Shanono,Kano,10836.7,9187.2,1913.8,13418.2,2238.7
KN1610,Wudilawa,Gaya,Kano,14698.8,13322.7,2643.6,22147.5,2878.0
KN4003,Gozarki,Tsanyawa,Kano,36999.6,20733.2,4331.4,18740.2,7579.4
KN2605,Kunchi,Kunchi,Kano,12641.9,8278.6,1675.3,18425.2,2527.3
KN1101,Dadin Kowa,Doguwa,Kano,30438.9,29181.7,5839.4,33149.1,6005.1
KN0202,Bataiya,Albasu,Kano,37795.5,30741.0,6054.5,33326.3,7351.2
KN0302,Dangada,Bagwai,Kano,23652.9,32005.6,6617.2,35370.9,4827.9
KN2901,Babbar Ruga,Makoda,Kano,36585.5,38377.3,7766.4,33449.3,7338.8
KN2701,Dalili,Kura,Kano,30515.4,24498.0,4617.8,31931.7,5669.7
KN3101,Dakata,Nassarawa,Kano,25145.1,21269.4,4327.6,56516.7,5033.1
KN2410,Maraku,Kiru,Kano,27284.7,19723.9,3900.7,26091.7,5315.4
KN2809,Kwankwaso,Madobi,Kano,35860.9,29764.2,6120.2,38019.6,7279.8
KN1307,Yautar Arewa,Gabasawa,Kano,19310.3,2143.9,433.2,25051.1,3856.6
KN2607,Ridawa,Kunchi,Kano,10008.3,7664.8,1550.3,13454.4,1996.5
KN3503,Faruruwa,Shanono,Kano,7231.6,10158.1,2153.7,20215.0,1514.9
KN1107,Shere,Doguwa,Kano,10769.6,11577.3,2318.4,14591.4,2126.6
KN1607,Kazurawa,Gaya,Kano,29821.9,30702.5,6092.3,31482.2,5839.1
KN4108,Sabon Gari,Tudun Wada,Kano,36753.0,37635.9,7616.3,40340.8,7367.4
KN2304,Kadigawa,Kibiya,Kano,4294.6,13447.7,2678.9,10264.5,844.6
KN4110,Tsohon Gari,Tudun Wada,Kano,17100.6,19205.8,3886.6,32608.4,3427.9
KN2703,Dukawa,Kura,Kano,18530.2,22022.2,4166.6,22902.6,3460.0
KN2408,Kiru,Kiru,Kano,49961.0,47611.0,9415.9,71368.8,9732.9
KN2412,Tsaudawa,Kiru,Kano,12053.6,12449.0,2462.0,11471.1,2348.2
KN0915,Zogarawa,Dawakin Kudu,Kano,8119.5,7085.7,1365.2,13902.2,1544.6
KN4315,Yangizo,Warawa,Kano,4871.2,7023.2,1373.8,15599.5,938.3
KN1309,Yumbu,Gabasawa,Kano,16325.8,7924.6,1615.7,21634.8,3283.2
KN2406,Dashi,Kiru,Kano,12276.1,14113.1,2800.0,11632.0,2399.2
KN2601,Bumai,Kunchi,Kano,11063.3,9295.3,1881.0,16236.9,2211.9
KN1105,Maraku,Doguwa,Kano,17805.6,17590.9,3520.2,19142.3,3512.9
KN2306,Nariya,Kibiya,Kano,28760.9,27250.4,5521.5,23907.8,5762.4
KN0913,Yankatsari,Dawakin Kudu,Kano,11244.6,13137.1,2533.5,18026.6,2139.2
KN1601,Balan,Gaya,Kano,33128.2,31314.7,6213.7,31732.3,6488.1
KN2502,Chiranchi,Kumbotso,Kano,199593.9,192700.8,31008.0,173909.0,31124.1
KN0703,Dala,Dala,Kano,32516.5,23140.2,4270.3,13642.3,5178.8
KN1603,Gamoji,Gaya,Kano,14233.7,18756.3,3718.0,21898.9,2783.7
KN2002,Durun,Kabo,Kano,16042.0,18448.8,3505.1,15011.7,3003.6
KN3410,Zoza,Rogo,Kano,48387.4,39158.9,8187.6,38341.3,10027.9
KN1407,Kwas,Garko,Kano,16477.5,17756.0,3536.8,19283.5,3240.6
KN2908,Makoda,Makoda,Kano,33557.7,37867.9,7773.6,30000.3,6798.2
KN2310,Unguwar Gai,Kibiya,Kano,15099.8,23081.5,4669.4,21918.4,3029.6
KN2010,Masanawa,Kabo,Kano,16270.8,18322.3,3481.2,16899.1,3046.5
KN4207,Rijiyar Zaki,Ungogo,Kano,253092.0,252268.7,45215.4,128991.2,44321.8
KN1908,Mainika,Gwarzo,Kano,37873.3,31129.3,6494.8,26445.3,7792.3
KN3312,Zango,Rimin Gado,Kano,20648.0,19197.3,3844.2,21473.1,4055.5
KN3906,Jauben Kudu,Tofa,Kano,6108.5,6417.7,1305.4,9387.9,1224.2
KN3603,Garfa,Sumaila,Kano,49126.4,36907.0,7322.7,43584.2,9647.5
KN3902,Doka,Tofa,Kano,7250.1,10161.0,2061.3,14920.0,1450.0
KN2604,Kasuwar Kuka,Kunchi,Kano,14160.3,18183.5,3679.0,35295.7,2828.0
KN0509,Saye,Bichi,Kano,19644.7,21635.6,4375.6,24623.7,3917.3
KN2206,Tudun Kaya,Karaye,Kano,28414.2,22322.5,4592.0,22237.9,5777.5
KN3908,Lambu,Tofa,Kano,19681.1,18140.2,3680.5,24342.9,3936.6
KN1708,Tsamiya Babba,Gezawa,Kano,66147.6,96144.2,19254.9,129910.0,13050.2
KN2509,Mariri,Kumbotso,Kano,62346.4,65793.6,12827.1,143899.6,11959.8
KN1206,Kwachiri,Fagge,Kano,52379.5,49529.2,10077.8,159320.7,10485.1
KN0601,Barkum,Bunkure,Kano,27883.7,24142.0,4925.8,35086.1,5593.9
KN0103,Chula,Ajingi,Kano,16287.6,16761.8,3342.9,25994.8,3206.4
KN3907,Kwami,Tofa,Kano,4243.6,4853.9,984.7,5724.7,848.7
KN0804,Fagwalawa,Dambatta,Kano,37972.2,6597.8,1317.7,44351.6,7491.9
KN0101,Ajingi,Ajingi,Kano,20952.8,16784.3,3348.1,30767.1,4126.0
KN2008,Kabo,Kabo,Kano,38392.5,32515.7,6168.4,38308.6,7177.7
KN3701,Bagwaro,Takai,Kano,23871.7,22356.0,4309.4,27295.9,4560.0
KN3008,Sarbi,Minjibir,Kano,15600.6,991.8,202.1,19295.0,3118.4
KN3909,Langel,Tofa,Kano,16509.7,16227.6,3303.0,15013.2,3309.0
KN1109,Unguwar Tsohuwa,Doguwa,Kano,16527.3,17048.9,3421.5,17258.2,3270.6
KN1007,Jalli,Dawakin Tofa,Kano,20507.0,22148.9,4529.4,41765.5,4130.5
KN2402,Badafi,Kiru,Kano,51729.6,45105.6,8985.0,47611.4,10182.9
KN1409,Sarina,Garko,Kano,28455.5,28374.2,5632.7,41016.3,5578.7
KN1011,Tumfafi,Dawakin Tofa,Kano,53490.4,54323.7,11086.8,80107.1,10747.8
KN3408,Ruwan Bago,Rogo,Kano,46303.0,46366.0,9694.4,58149.9,9594.9
KN4404,Darki,Wudil,Kano,31892.0,33479.2,6368.6,45959.9,5966.1
KN0208,Hungu,Albasu,Kano,22923.3,24882.1,4886.7,25555.8,4440.6
KN4313,Yan Dala,Warawa,Kano,10486.7,10565.4,1972.5,14666.4,1919.9
KN4407,Lajawa,Wudil,Kano,25868.4,29763.7,5760.1,32268.6,4918.8
KN4312,Tanagar,Warawa,Kano,14289.4,15924.6,3135.6,32546.1,2765.2
KN3404,Gwangwan,Rogo,Kano,36491.0,31687.7,6629.0,42857.2,7565.8
KN0309,Sare-Sare,Bagwai,Kano,26089.2,21870.5,4556.1,29397.9,5356.3
KN3606,Magami,Sumaila,Kano,54126.9,37420.8,7506.6,55334.0,10712.8
KN0407,Gwarmai,Bebeji,Kano,39739.4,44079.3,8819.0,79338.9,7861.3
KN3604,Gediya,Sumaila,Kano,43746.0,43535.4,8647.1,50532.5,8606.4
KN3103,Gawuna,Nassarawa,Kano,6928.3,5603.8,1140.2,17588.8,1386.9
KN1405,Kafin Malamai,Garko,Kano,30998.5,31246.8,5742.4,43534.9,5600.2
KN0801,Ajumawa,Dambatta,Kano,46923.9,51246.8,10491.7,55154.5,9485.5
KN2004,Garo,Kabo,Kano,34643.0,26669.8,5503.1,68067.0,6977.0
KN0210,Tsangaya,Albasu,Kano,35059.9,31429.8,6171.5,43699.8,6790.9
KN3307,Karofin Yashi,Rimin Gado,Kano,9169.0,8989.8,1826.8,11111.6,1826.6
KN1403,Garko,Garko,Kano,24122.6,26283.1,5231.6,55765.8,4738.6
KN0104,Dabin-Kanawa,Ajingi,Kano,24290.9,21344.7,4257.8,33417.5,4783.4
KN4307,Garin Dau,Warawa,Kano,15506.4,14353.2,2640.2,24363.4,2801.8
KN4107,Nata-Ala,Tudun Wada,Kano,50162.4,43387.7,8792.2,54213.1,10064.9
KN0505,Kau-Kau,Bichi,Kano,39795.9,31812.6,6433.8,37954.1,7935.8
KN3608,Rimi,Sumaila,Kano,40708.4,31888.8,6336.8,43347.9,8005.9
KN0507,Kyalli,Bichi,Kano,33754.1,30242.5,6117.1,47580.5,6734.3
KN3904,Ginsawa,Tofa,Kano,4377.9,4178.1,847.6,6699.9,875.6
KN3003,Kantama,Minjibir,Kano,20265.2,27488.9,5667.5,34578.1,4123.5
KN1208,Sabon Gari East,Fagge,Kano,47305.3,46050.8,8805.4,38984.4,8253.7
KN1704,Jogana,Gezawa,Kano,27076.9,34709.9,6951.4,82393.6,5342.0
KN3406,Rogo Ruma,Rogo,Kano,28808.5,26611.5,5574.5,31052.4,5977.5
KN4103,Dalawa,Tudun Wada,Kano,39171.9,29602.5,5990.6,46756.1,7852.3
KN2902,Durma,Makoda,Kano,16026.7,11393.3,2334.0,7900.0,3243.4
KN4002,Dunbulum,Tsanyawa,Kano,20648.5,20869.6,4374.8,23376.0,4267.1
KN1604,Gaya North,Gaya,Kano,49736.6,39007.3,7781.0,84118.8,9793.8
KN0203,Daho,Albasu,Kano,17733.1,24522.9,4812.1,27622.4,3433.0
KN3009,Tsakiya,Minjibir,Kano,13840.1,23030.2,4748.2,26543.2,2816.1
KN1806,Gwale,Gwale,Kano,17406.2,11919.6,2013.2,17705.3,2861.8
KN1410,Zakarawa,Garko,Kano,19370.3,19429.6,3839.3,26666.3,3770.2
KN1104,Falgore,Doguwa,Kano,27589.4,25641.4,5131.3,37799.3,5443.6
KN4403,Dankaza,Wudil,Kano,31341.9,32470.7,6097.9,39151.7,5821.3
KN4314,Jigawa,Warawa,Kano,17600.4,13307.5,2473.6,21676.1,3222.6
KN3510,Tsaure,Shanono,Kano,14365.5,16171.7,3429.2,31249.1,3009.9
KN1002,Dawaki East,Dawakin Tofa,Kano,22155.5,20525.2,4184.4,24207.5,4447.6
KN3210,Zurgu,Rano,Kano,30787.9,30262.2,6257.4,28139.7,6288.3
KN0303,Gadanya,Bagwai,Kano,33787.9,24507.0,5069.1,35984.0,6899.7
KN0511,Yallami,Bichi,Kano,22286.0,34060.2,6901.7,50120.7,4459.2
KN3403,Fulatan,Rogo,Kano,28015.1,30240.4,6322.8,35876.7,5805.3
KN1408,Raba,Garko,Kano,20606.0,30888.2,5841.0,39071.2,3872.9
KN2001,Dugabau,Kabo,Kano,23233.1,24882.6,4724.2,21185.2,4347.9
KN2007,Hawaden Galadima,Kabo,Kano,12865.4,15498.5,2966.2,12413.8,2424.9
KN3605,Kanawa,Sumaila,Kano,27085.8,20824.1,4038.4,32470.2,5213.9
KN3810,Unguwar Gano,Tarauni,Kano,25301.7,25690.1,4632.1,22657.3,4489.0
KN3607,Masu,Sumaila,Kano,69326.0,57526.8,11441.3,58979.0,13658.1
KN1402,Garin Ali,Garko,Kano,22457.5,14823.2,2949.9,25398.8,4416.9
KN2110,Tudun Wazurchi,Kano Municipal,Kano,26460.0,22186.5,4060.5,24537.0,4285.5
KN4209,Ungogo,Ungogo,Kano,33298.9,36870.8,7516.7,81675.5,6685.7
KN3004,Kunya,Minjibir,Kano,50305.5,59032.9,12141.6,85072.2,10208.0
KN2510,Naibawa,Kumbotso,Kano,120492.4,101872.0,19298.6,164108.5,22425.8
KN3709,Takai,Takai,Kano,67036.8,61111.5,11918.5,82246.3,12923.9
KN3302,Dawakin Gulu,Rimin Gado,Kano,4540.2,4840.5,948.5,4405.1,877.5
KN3108,Kaura Goje,Nassarawa,Kano,17686.3,15682.2,3190.9,102711.0,3540.4
KN1906,Lakwaya,Gwarzo,Kano,54526.3,48807.0,10266.9,72502.9,11328.3
KN3306,Jili,Rimin Gado,Kano,15207.7,19464.1,3785.1,16618.0,2917.9
KN0607,Gwamma,Bunkure,Kano,21309.3,25260.3,5203.5,28670.2,4330.2
KN3505,Kadamu,Shanono,Kano,21006.1,21011.3,4424.3,29073.8,4364.8
KN3006,Kwarkiya,Minjibir,Kano,19917.3,16660.7,3376.6,36490.9,3995.6
KN3609,Rumo,Sumaila,Kano,22664.2,26393.9,5242.4,26888.1,4458.8
KN3401,Beli,Rogo,Kano,32337.4,25198.7,5268.6,33451.3,6701.0
KN0410,Rahama,Bebeji,Kano,22228.3,19570.5,3915.5,28208.7,4397.2
KN4001,Daddarawa,Tsanyawa,Kano,21837.7,19840.0,4079.8,15532.6,4434.3
KD1908,Muchiya,Sabon Gari,Kaduna,17432.6,12932.6,2231.4,35007.9,2935.0
KD1903,Chikaji,Sabon Gari,Kaduna,23504.3,24860.4,4289.5,32649.4,3957.3
KD1011,Sabon Gari West,Kaduna South,Kaduna,22451.9,16129.8,3249.5,67174.5,4445.4
KD0910,Unguwar Rimi,Kaduna North,Kaduna,73274.4,66090.2,10581.9,72620.0,11437.9
KD0908,Shaba,Kaduna North,Kaduna,15743.1,13798.8,2237.6,12074.0,2491.8
KD0912,Unguwar Shanu,Kaduna North,Kaduna,28052.8,30449.2,4947.5,40325.5,4450.1
KD0906,Maiburiji,Kaduna North,Kaduna,21555.4,19126.5,3104.2,17331.1,3414.2
KD0911,Unguwar Sarki,Kaduna North,Kaduna,55864.7,66338.1,10662.2,55303.1,8742.0
KD0909,Unguwan Dosa,Kaduna North,Kaduna,29084.0,25040.7,3997.7,41540.2,4519.7
KD1910,Unguwar Gabas,Sabon Gari,Kaduna,8410.7,6404.9,1105.1,15386.0,1416.1
KD0207,Narayi,Chikun,Kaduna,76188.2,67997.9,11004.9,87595.9,12031.1
KD1009,Tudun Wada North,Kaduna South,Kaduna,7528.9,4799.9,799.0,11459.3,1236.7
KD1013,Unguwan Sanusi,Kaduna South,Kaduna,15009.2,13878.5,2605.5,34512.4,2828.9
KD1012,Television,Kaduna South,Kaduna,26093.9,25599.9,4154.9,30206.7,4133.1
KD2310,Tudun Wada,Zaria,Kaduna,25927.9,22140.7,3841.9,48015.4,4399.0
KD1004,Kakuri Hausa,Kaduna South,Kaduna,29272.5,28740.9,4664.6,27357.1,4636.6
KD1006,Sabon Gari North,Kaduna South,Kaduna,14164.5,9125.0,1836.8,38463.7,2798.2
KD0904,Kabala,Kaduna North,Kaduna,71794.1,60680.2,9691.2,66932.4,11162.1
KD1002,Barnawa,Kaduna South,Kaduna,99915.3,87776.1,14221.4,72536.0,15794.3
KD1010,Tudun Wada South,Kaduna South,Kaduna,51994.3,34859.2,5976.7,69792.5,8690.3
KD1008,Tudun Nupawa,Kaduna South,Kaduna,27909.6,20796.5,3384.7,30861.2,4438.5
KD0901,Badarawa,Kaduna North,Kaduna,68672.2,57424.5,9311.8,101897.4,10882.9
KD1005,Makera,Kaduna South,Kaduna,57952.6,46156.5,7491.2,41522.7,9179.3
KD1007,Sabon Gari South,Kaduna South,Kaduna,9384.7,5552.2,1118.6,26966.8,1858.2
KD0905,Kawo,Kaduna North,Kaduna,50723.9,38346.6,6122.0,59466.7,7882.6
KD1001,Badiko,Kaduna South,Kaduna,21066.8,21160.0,3947.0,58707.6,3921.6
KD1003,Kakuri Gwari,Kaduna South,Kaduna,29002.0,39134.1,6351.4,24717.4,4593.7
KD2312,Unguwar Juma,Zaria,Kaduna,18800.1,16236.8,3043.9,35074.0,3447.7
KD2309,Tukur Tukur,Zaria,Kaduna,55355.9,57185.3,10323.0,81754.2,9742.8
KD2307,Kwarbai B,Zaria,Kaduna,44299.2,39240.0,7309.2,67724.7,8076.0
KD2308,Limancin Kona,Zaria,Kaduna,20311.4,17083.4,3202.6,45262.8,3724.8
KD2306,Kwarbai A,Zaria,Kaduna,69316.7,65952.5,12296.6,83164.7,12625.8
KD2304,Kaura,Zaria,Kaduna,32586.3,31033.2,5817.8,49542.3,5975.8
KD1104,Jere South,Kagarko,Kaduna,39330.1,24323.3,4797.0,29487.7,7583.6
KD0101,Gayam,Birnin Gwari,Kaduna,35763.8,29257.8,6092.0,28751.4,7359.2
KD0206,Kuriga,Chikun,Kaduna,8980.0,6959.2,1203.8,12667.9,1545.6
KD1102,Iddah,Kagarko,Kaduna,64486.8,71724.3,14242.6,68113.9,12568.1
KD1602,Garu,Kudan,Kaduna,8595.4,9853.0,2051.9,13624.2,1762.9
KD0302,Galadimawa,Giwa,Kaduna,22742.0,25110.8,5210.5,35145.5,4646.8
KD0110,Kuyello,Birnin Gwari,Kaduna,25362.5,29122.0,6138.0,43063.8,5268.0
KD0304,Giwa,Giwa,Kaduna,39088.1,32025.9,6645.4,43063.6,7986.7
KD2210,Zonkwa,Zangon Kataf,Kaduna,63336.6,51444.5,10278.2,80858.9,12370.5
KD1504,Haskiya,Kubau,Kaduna,58839.2,53230.0,10888.2,66105.3,11875.8
KD0306,Kakangi,Giwa,Kaduna,44729.8,39556.2,8208.0,48108.6,9139.5
KD0406,Kerawa,Igabi,Kaduna,13926.7,14421.5,2931.3,30063.9,2789.7
KD0107,Damari,Birnin Gwari,Kaduna,41584.8,35676.5,7522.7,45602.5,8646.4
KD1906,Jama A,Sabon Gari,Kaduna,31322.6,30222.2,5214.6,33641.7,5273.6
KD1502,Damau,Kubau,Kaduna,53127.7,47934.2,9876.3,68980.2,10780.0
KD1802,Danguziri,Makarfi,Kaduna,26229.1,30001.5,6163.9,35919.0,5311.7
KD2205,Madakiya,Zangon Kataf,Kaduna,32441.7,31651.4,6323.7,51262.3,6336.3
KD0109,Kutemeshi,Birnin Gwari,Kaduna,24614.5,25030.3,5274.5,33971.0,5114.2
KD0111,Tabanni,Birnin Gwari,Kaduna,6058.4,6975.0,1465.0,10441.4,1250.9
KD0305,Idasu,Giwa,Kaduna,55439.2,47887.5,9944.9,51266.3,11340.5
KD1501,Anchau,Kubau,Kaduna,52511.4,56458.0,11684.0,69441.9,10698.9
KD0108,Dogondawa,Birnin Gwari,Kaduna,23561.4,14428.6,3041.9,21954.3,4895.3
KD0307,Kidandan,Giwa,Kaduna,61462.9,58077.8,12091.8,55156.4,12617.5
KD1210,Tantattu,Kajuru,Kaduna,9265.2,9698.6,1770.2,7782.0,1646.3
KD1904,Dogarawa,Sabon Gari,Kaduna,28823.1,30256.2,5453.2,51043.6,5022.4
KD1911,Zabi,Sabon Gari,Kaduna,43690.5,35468.7,6231.7,57214.0,7505.4
KD0903,Hayin Banki,Kaduna North,Kaduna,68693.8,78824.3,13146.9,88223.5,11243.0
KD2009,Ninzo South,Sanga,Kaduna,9290.7,9450.1,1786.4,7564.2,1719.5
KD1607,Likoro,Kudan,Kaduna,18336.6,15806.3,3291.7,22773.2,3760.8
KD2104,Gimba,Soba,Kaduna,51497.5,40788.2,8225.9,57893.5,10239.2
KD2106,Kwasallo,Soba,Kaduna,44293.4,37791.3,7629.5,48022.8,8816.8
KD1901,Basawa,Sabon Gari,Kaduna,39359.9,41489.2,7265.2,54242.7,6747.0
KD2203,Ikulu,Zangon Kataf,Kaduna,67591.8,63835.3,12497.6,101782.5,12887.6
KD2109,Richifa,Soba,Kaduna,35672.0,30106.0,6107.6,39611.5,7128.2
KD1203,Idon,Kajuru,Kaduna,25028.1,23122.8,4241.9,20289.8,4518.2
KD1608,Sabon Garin,Kudan,Kaduna,32815.8,28245.0,5799.2,33634.2,6595.9
KD1905,Hanwa,Sabon Gari,Kaduna,58948.0,62469.4,10778.7,78153.6,9924.7
KD1907,Jushi,Sabon Gari,Kaduna,30677.1,27061.9,4669.4,40852.8,5164.9
KD1801,Dan Damisa,Makarfi,Kaduna,27027.1,21872.6,4551.3,24604.6,5537.7
KD2209,Zango Urban,Zangon Kataf,Kaduna,4915.9,4764.4,951.9,10739.4,960.1
KD2005,Gwantu,Sanga,Kaduna,23248.3,22210.6,4188.0,20414.7,4293.0
KD0310,Wazata,Giwa,Kaduna,35399.8,35122.5,7275.7,36258.5,7221.0
KD1603,Hunkuyi,Kudan,Kaduna,20986.9,21697.0,4519.8,27155.2,4301.6
KD2208,Zaman Dabo,Zangon Kataf,Kaduna,14543.7,13209.6,2647.9,16503.1,2854.2
KD0710,Kaninkon,Jema'A,Kaduna,44635.6,49484.9,9770.1,44478.4,8622.7
KD2108,Rahama,Soba,Kaduna,25766.8,30630.0,6193.0,34298.5,5140.0
KD1303,Fada,Kaura,Kaduna,36728.2,30568.7,5996.9,35198.2,7043.2
KD1206,Kasuwan Magani,Kajuru,Kaduna,23276.2,18474.1,3097.3,22590.4,3824.1
KD0705,Godogodo,Jema'A,Kaduna,47692.4,48963.7,9655.2,34440.6,9199.6
KD1301,Agban,Kaura,Kaduna,27941.9,26846.8,5276.3,31829.5,5368.3
KD0610,Samban,Jaba,Kaduna,26439.5,27778.6,5502.1,23156.1,5115.0
KD1204,Kajuru,Kajuru,Kaduna,8243.6,6611.2,1175.9,6946.8,1435.2
KD1704,Gure Kahugu,Lere,Kaduna,39421.5,47210.3,9542.4,40587.3,7834.2
KD1108,Kukuyi,Kagarko,Kaduna,18614.9,17306.4,3442.9,23757.0,3634.8
KD0707,Kafanchan A,Jema'A,Kaduna,14080.8,9347.7,1867.6,30195.3,2750.2
KD0701,Asso,Jema'A,Kaduna,39654.7,42700.9,8420.2,32213.3,7649.1
KD2010,Ninzo West,Sanga,Kaduna,15294.1,16266.9,3067.2,14701.7,2824.0
KD0802,Ankwa,Kachia,Kaduna,21013.8,22979.1,4480.3,23372.8,4013.0
KD0408,Rigachikun,Igabi,Kaduna,129609.2,124211.7,21308.6,213223.2,21984.2
KD0703,Barde,Jema'A,Kaduna,40852.5,34506.5,6809.8,40075.3,7883.4
KD0211,Sabon Tasha,Chikun,Kaduna,88817.0,72785.0,12045.4,154173.8,14392.2
KD1711,Saminaka,Lere,Kaduna,48755.7,41247.6,8334.1,51514.7,9683.3
KD0609,Sabzuro,Jaba,Kaduna,13966.7,11499.3,2277.7,11341.7,2702.1
KD0507,Pala,Ikara,Kaduna,20459.7,23954.6,4902.4,23578.1,4137.4
KD1810,Tudun Wada,Makarfi,Kaduna,22756.3,24778.2,5087.2,32322.3,4621.3
KD1808,Meyari,Makarfi,Kaduna,30554.8,28616.3,5782.7,31764.5,6099.2
KD1505,Kareh,Kubau,Kaduna,28199.2,32399.5,6705.1,36436.1,5745.5
KD1409,Kwassam,Kauru,Kaduna,29848.5,30798.8,6338.0,22496.2,6036.8
KD1511,Zuntu,Kubau,Kaduna,27339.8,21035.9,4353.4,29759.4,5570.4
KD0709,Kagoma,Jema'A,Kaduna,36094.5,39590.7,7844.7,39417.1,6988.6
KD0505,Kuya,Ikara,Kaduna,24407.5,30567.1,6213.3,31811.6,4905.0
KD0808,Kachia,Kachia,Kaduna,39709.5,31621.5,6168.0,43872.4,7586.3
KD1208,Maro,Kajuru,Kaduna,15931.4,19663.3,3666.4,15717.2,2904.4
KD0503,Jampalan,Ikara,Kaduna,37414.4,34773.6,7124.5,36024.3,7576.5
KD0902,Dadi Riba,Kaduna North,Kaduna,27755.0,18591.5,3013.8,17590.3,4391.3
KD0603,Dura Bitaro,Jaba,Kaduna,16628.4,15479.9,3071.3,14685.3,3223.7
KD0607,Nok,Jaba,Kaduna,12658.9,11974.9,2370.9,12488.1,2449.3
KD1609,Taba,Kudan,Kaduna,25463.5,24045.9,5005.4,27708.5,5218.2
KD0501,Auchan,Ikara,Kaduna,22968.1,21995.7,4498.3,24563.1,4644.2
KD1709,Raminkura,Lere,Kaduna,30800.9,28402.5,5737.1,30911.2,6116.0
KD0601,Chori,Jaba,Kaduna,26657.6,29251.3,5790.9,23083.6,5153.9
